row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row2_diverse_uncertainty,750,1000,8,0.958931571113634,0.008779064630036925,0.9477769563839898,0.9762811542929559,0.96725,0.9225747305837921,0.8504133366634802,0.994601215149435
row2_diverse_uncertainty,750,1250,8,0.9747453037543563,0.007568028114452459,0.9580803147111627,0.9818057609040025,0.9762,0.942992661310939,0.8895960894290316,0.9969496989353417
row2_diverse_uncertainty,750,1500,8,0.9860849383514627,0.004241391759258706,0.9806407751610519,0.9910497412609568,0.985625,0.9647453839276148,0.9312048512174141,0.9990085348406642
row2_diverse_uncertainty,750,1750,8,0.9859384900728694,0.0051819713958972625,0.9776210529094942,0.9917922959129792,0.9885999999999999,0.9715703294504794,0.943999343041189,0.9991234761128419
row2_diverse_uncertainty,750,2000,8,0.9893497036381877,0.0047813287458918375,0.9787431354947724,0.9934490178477136,0.9907250000000001,0.9767066285990913,0.953962363646286,0.9994796445143362
row2_diverse_uncertainty,750,2250,8,0.9897110802355054,0.005866261935655394,0.980314051114162,0.9951535933044673,0.99065,0.9765598141111893,0.9537831738829532,0.9995252806856585
row2_diverse_uncertainty,750,2500,8,0.9912673510270357,0.0029593205741412884,0.9849525425071285,0.9938978508818249,0.9925249999999999,0.9811346733211451,0.962618910325018,0.9997123116386366
row2_diverse_uncertainty,750,2750,8,0.993270598466047,0.001611190672877511,0.990536553490337,0.995265801562995,0.9925,0.9811678503812928,0.962875867087313,0.9997754803503538
row2_diverse_uncertainty,750,3000,8,0.9957125719452952,0.0011709425211452297,0.9945711004329918,0.9976436265709157,0.994875,0.9870249072016224,0.9743049801028347,0.9998503546110993
row2_diverse_uncertainty,750,3250,8,0.9958835657804415,0.0010923672015289046,0.9938549477241525,0.9974192100538599,0.995,0.9873381046168794,0.9749272567175904,0.9998904731888267
row2_diverse_uncertainty,750,3500,8,0.9950211710581899,0.0014955289555703766,0.9939457044038442,0.9983168761220826,0.9958,0.9892990316886336,0.978711237397105,0.9999018177737882
row2_diverse_uncertainty,1000,1000,8,0.9144791556658569,0.012430844042662906,0.8859733076354419,0.9266669526877178,0.923075,0.8386454194368844,0.7003093397538872,0.9772754040322368
row2_diverse_uncertainty,1000,1250,8,0.9609636956780019,0.012372799822248507,0.9358663797655508,0.9740947433731122,0.9643999999999999,0.9169578751231036,0.8406204952632834,0.9941498553668551
row2_diverse_uncertainty,1000,1500,8,0.9790929612419474,0.005754667631910333,0.9684942311754146,0.9849211901995987,0.979275,0.9499377862843499,0.9029365086940873,0.9980357366802196
row2_diverse_uncertainty,1000,1750,8,0.9824532273075299,0.008124318566259042,0.964822710951526,0.9916751372901045,0.9847250000000001,0.9623983328527244,0.9264937270720935,0.9988775048843594
row2_diverse_uncertainty,1000,2000,8,0.9850581502798605,0.0043922178766269875,0.9755848030415039,0.9890299926074559,0.98775,0.9694900210140054,0.9399646811916954,0.9992447600393388
row2_diverse_uncertainty,1000,2250,8,0.9887579288335622,0.0032366003192122713,0.9832050638927026,0.9926635600380188,0.9898499999999999,0.9746173386818401,0.9499616031055009,0.9994299861719822
